code,province,district,commune,village
05030914,Kampong Speu,Kong Pisei,Sdok,Doung
05030915,Kampong Speu,Kong Pisei,Sdok,Thmei
05030916,Kampong Speu,Kong Pisei,Sdok,Boeng Poat
05030917,Kampong Speu,Kong Pisei,Sdok,Trapeang Proluet
05030918,Kampong Speu,Kong Pisei,Sdok,Trapeang Sras
05031001,Kampong Speu,Kong Pisei,Snam Krapeu,Tram Khnar
05031002,Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Da
05031003,Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Stong
05031004,Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Thlok
05031005,Kampong Speu,Kong Pisei,Snam Krapeu,Snuol
05031006,Kampong Speu,Kong Pisei,Snam Krapeu,Soukong
05031007,Kampong Speu,Kong Pisei,Snam Krapeu,Samraong
05031008,Kampong Speu,Kong Pisei,Snam Krapeu,Ruessei Srok
05031009,Kampong Speu,Kong Pisei,Snam Krapeu,Krang Ponley
05031010,Kampong Speu,Kong Pisei,Snam Krapeu,Krang Kandal
05031011,Kampong Speu,Kong Pisei,Snam Krapeu,Angk Kantorch
05031012,Kampong Speu,Kong Pisei,Snam Krapeu,Thma Sa
05031013,Kampong Speu,Kong Pisei,Snam Krapeu,Prey Ta Muoch
05031014,Kampong Speu,Kong Pisei,Snam Krapeu,Prey Nuk
05031015,Kampong Speu,Kong Pisei,Snam Krapeu,Kak Krapeu
05031016,Kampong Speu,Kong Pisei,Snam Krapeu,Krang Kruos
05031017,Kampong Speu,Kong Pisei,Snam Krapeu,Ballangk Reachea
05031018,Kampong Speu,Kong Pisei,Snam Krapeu,Prey Kambaor
05031019,Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Veaeng
05031020,Kampong Speu,Kong Pisei,Snam Krapeu,Andoung Chroh
05031021,Kampong Speu,Kong Pisei,Snam Krapeu,Trapeang Mean
05031022,Kampong Speu,Kong Pisei,Snam Krapeu,Traeuy Trak
05031023,Kampong Speu,Kong Pisei,Snam Krapeu,Thlok Mean
05031024,Kampong Speu,Kong Pisei,Snam Krapeu,Mkak
05031101,Kampong Speu,Kong Pisei,Srang,Ou Pongro
05031102,Kampong Speu,Kong Pisei,Srang,Andoung Prang
05031103,Kampong Speu,Kong Pisei,Srang,Ou Ta Vam
05031104,Kampong Speu,Kong Pisei,Srang,Roleang Tuek
05031105,Kampong Speu,Kong Pisei,Srang,Thlok Doun Sa
05031106,Kampong Speu,Kong Pisei,Srang,Trapeang Thma
05031107,Kampong Speu,Kong Pisei,Srang,Srang
05031108,Kampong Speu,Kong Pisei,Srang,Svay
05031109,Kampong Speu,Kong Pisei,Srang,Trabaek Tung
05031110,Kampong Speu,Kong Pisei,Srang,Krang Khnong
05031111,Kampong Speu,Kong Pisei,Srang,Angk Doun Tei
05031112,Kampong Speu,Kong Pisei,Srang,Sla
05031113,Kampong Speu,Kong Pisei,Srang,Svay Chrum
05031114,Kampong Speu,Kong Pisei,Srang,Veal
05031115,Kampong Speu,Kong Pisei,Srang,Trapeang Trach
05031116,Kampong Speu,Kong Pisei,Srang,Srae Moan
05031117,Kampong Speu,Kong Pisei,Srang,Pheaek
05031118,Kampong Speu,Kong Pisei,Srang,Pongro
05031201,Kampong Speu,Kong Pisei,Tuek L'ak,Chres
05031202,Kampong Speu,Kong Pisei,Tuek L'ak,Chambak K'aer
05031203,Kampong Speu,Kong Pisei,Tuek L'ak,Sanlang
05031204,Kampong Speu,Kong Pisei,Tuek L'ak,Angk Doun Pis
05031205,Kampong Speu,Kong Pisei,Tuek L'ak,Pravuek Pong
05031206,Kampong Speu,Kong Pisei,Tuek L'ak,Kbal Damrei
05031207,Kampong Speu,Kong Pisei,Tuek L'ak,Boeng Ngoung
05031208,Kampong Speu,Kong Pisei,Tuek L'ak,Prey Kantouch
05031209,Kampong Speu,Kong Pisei,Tuek L'ak,Ta Ngov
05031210,Kampong Speu,Kong Pisei,Tuek L'ak,Snuol Chrum
05031211,Kampong Speu,Kong Pisei,Tuek L'ak,Kor
05031212,Kampong Speu,Kong Pisei,Tuek L'ak,Trav
05031301,Kampong Speu,Kong Pisei,Veal,Tboung Phnum
05031302,Kampong Speu,Kong Pisei,Veal,Trav
05031303,Kampong Speu,Kong Pisei,Veal,Krasang Chi Meae
05031304,Kampong Speu,Kong Pisei,Veal,Prey Sdach
05031305,Kampong Speu,Kong Pisei,Veal,Prey Khlong
05031306,Kampong Speu,Kong Pisei,Veal,Prey Khmer
05031307,Kampong Speu,Kong Pisei,Veal,Prey Totueng Khang Lech
05031308,Kampong Speu,Kong Pisei,Veal,Trapeang Pou
05031309,Kampong Speu,Kong Pisei,Veal,Prey Totueng Khang Kaeut
05031310,Kampong Speu,Kong Pisei,Veal,Thma Bang
05031311,Kampong Speu,Kong Pisei,Veal,Ta Yang
05031312,Kampong Speu,Kong Pisei,Veal,Prey Chrey
05031313,Kampong Speu,Kong Pisei,Veal,Trapeang Veaeng
05031314,Kampong Speu,Kong Pisei,Veal,Tuol Lvea
05031315,Kampong Speu,Kong Pisei,Veal,Chheu Teal Chrum
05031316,Kampong Speu,Kong Pisei,Veal,Prey Sbat
05031317,Kampong Speu,Kong Pisei,Veal,Tuol Khpos
05031318,Kampong Speu,Kong Pisei,Veal,Tboung Boeng
05031319,Kampong Speu,Kong Pisei,Veal,Krang Teav
05031320,Kampong Speu,Kong Pisei,Veal,Lech Boeng
05031321,Kampong Speu,Kong Pisei,Veal,Prey Sbov
05031322,Kampong Speu,Kong Pisei,Veal,Cham
05040101,Kampong Speu,Aoral,Haong Samnam,Tang Robang
05040102,Kampong Speu,Aoral,Haong Samnam,Champei
05040103,Kampong Speu,Aoral,Haong Samnam,Dei Chhnang
05040104,Kampong Speu,Aoral,Haong Samnam,Krang Ta Va
05040105,Kampong Speu,Aoral,Haong Samnam,Krang Kokir
05040106,Kampong Speu,Aoral,Haong Samnam,Krang
05040107,Kampong Speu,Aoral,Haong Samnam,Prey Totueng
05040108,Kampong Speu,Aoral,Haong Samnam,Monourom
05040109,Kampong Speu,Aoral,Haong Samnam,Tuol Thnong
05040201,Kampong Speu,Aoral,Reaksmei Sameakki,Reaksmei
05040202,Kampong Speu,Aoral,Reaksmei Sameakki,Sameakki
05040203,Kampong Speu,Aoral,Reaksmei Sameakki,Prey Mean
05040204,Kampong Speu,Aoral,Reaksmei Sameakki,Ou Phdau
05040205,Kampong Speu,Aoral,Reaksmei Sameakki,Peam Ros
05040206,Kampong Speu,Aoral,Reaksmei Sameakki,Prey Thum
05040207,Kampong Speu,Aoral,Reaksmei Sameakki,Pos Vaek
05040208,Kampong Speu,Aoral,Reaksmei Sameakki,Sangkae Chrum
05040301,Kampong Speu,Aoral,Trapeang Chour,Prey Phdau
05040302,Kampong Speu,Aoral,Trapeang Chour,Phlov Kou
05040303,Kampong Speu,Aoral,Trapeang Chour,Chrak Tiek
05040304,Kampong Speu,Aoral,Trapeang Chour,Peam Lvea
05040306,Kampong Speu,Aoral,Trapeang Chour,Lnguem
05040311,Kampong Speu,Aoral,Trapeang Chour,Trapeang Angkrong
05040312,Kampong Speu,Aoral,Trapeang Chour,Chheu Tealchhum
05040313,Kampong Speu,Aoral,Trapeang Chour,Ou Taong
05040314,Kampong Speu,Aoral,Trapeang Chour,Svay Teab
05040315,Kampong Speu,Aoral,Trapeang Chour,Kraviek
05040316,Kampong Speu,Aoral,Trapeang Chour,Samraong
05040317,Kampong Speu,Aoral,Trapeang Chour,Kbal Damrei
05040318,Kampong Speu,Aoral,Trapeang Chour,Cham Bok
05040319,Kampong Speu,Aoral,Trapeang Chour,Traing
05040320,Kampong Speu,Aoral,Trapeang Chour,Ta Nil
05040321,Kampong Speu,Aoral,Trapeang Chour,Koa Doun Tei
05040322,Kampong Speu,Aoral,Trapeang Chour,Putrea
05040323,Kampong Speu,Aoral,Trapeang Chour,Kraing Thnung
05040401,Kampong Speu,Aoral,Sangkae Satob,Chumnoab
05040402,Kampong Speu,Aoral,Sangkae Satob,Peam
05040403,Kampong Speu,Aoral,Sangkae Satob,Pring Kaong
05040404,Kampong Speu,Aoral,Sangkae Satob,Yang Pis
05040405,Kampong Speu,Aoral,Sangkae Satob,Tang Sroeng
05040406,Kampong Speu,Aoral,Sangkae Satob,Tuol Chheu Neang
05040407,Kampong Speu,Aoral,Sangkae Satob,Ta Minh
05040408,Kampong Speu,Aoral,Sangkae Satob,Kantuot
05040409,Kampong Speu,Aoral,Sangkae Satob,Ta Daes
05040410,Kampong Speu,Aoral,Sangkae Satob,Dambang Vinh
05040411,Kampong Speu,Aoral,Sangkae Satob,Kouk
05040412,Kampong Speu,Aoral,Sangkae Satob,Krang Pongro
05040413,Kampong Speu,Aoral,Sangkae Satob,Phsar Kantuot
05040414,Kampong Speu,Aoral,Sangkae Satob,Srae Vien
05040415,Kampong Speu,Aoral,Sangkae Satob,Trapeang Kong
05040501,Kampong Speu,Aoral,Ta Sal,Ta Sal
05040502,Kampong Speu,Aoral,Ta Sal,Anlong Sangkae
05040503,Kampong Speu,Aoral,Ta Sal,Kaoh Run
05040504,Kampong Speu,Aoral,Ta Sal,Knong Ay
05040505,Kampong Speu,Aoral,Ta Sal,Roung Masin
05040506,Kampong Speu,Aoral,Ta Sal,Trapeang Chhmea
05040507,Kampong Speu,Aoral,Ta Sal,Doung
05040508,Kampong Speu,Aoral,Ta Sal,Kampeh
05040509,Kampong Speu,Aoral,Ta Sal,Tang Bampong
05040510,Kampong Speu,Aoral,Ta Sal,Keh
05040511,Kampong Speu,Aoral,Ta Sal,Choam
05040512,Kampong Speu,Aoral,Ta Sal,Sorya
05040513,Kampong Speu,Aoral,Ta Sal,Kreal Pong
05040514,Kampong Speu,Aoral,Ta Sal,Doun Chun
05040515,Kampong Speu,Aoral,Ta Sal,Thmei
05040516,Kampong Speu,Aoral,Ta Sal,Romeang Sor
05040517,Kampong Speu,Aoral,Ta Sal,Ou Ancha
05050101,Kampong Speu,Odongk,Chan Saen,Krang Tumnob
05050102,Kampong Speu,Odongk,Chan Saen,Sdok Taol Thmei
05050103,Kampong Speu,Odongk,Chan Saen,Sdok Taol Chas
05050104,Kampong Speu,Odongk,Chan Saen,Thmei Tumloab
05050105,Kampong Speu,Odongk,Chan Saen,Tuol Vihear
05050106,Kampong Speu,Odongk,Chan Saen,Trapeang Ampil
05050107,Kampong Speu,Odongk,Chan Saen,Prey Toan
05050108,Kampong Speu,Odongk,Chan Saen,Anlong Chamnar
05050109,Kampong Speu,Odongk,Chan Saen,Chanteak Saen
05050110,Kampong Speu,Odongk,Chan Saen,Trapeang Antong
05050111,Kampong Speu,Odongk,Chan Saen,Tumnob Tuek
05050112,Kampong Speu,Odongk,Chan Saen,Trapeang Kou
05050113,Kampong Speu,Odongk,Chan Saen,Ampil Tuek
05050114,Kampong Speu,Odongk,Chan Saen,Sdok Ak
05050115,Kampong Speu,Odongk,Chan Saen,Pal Hal
05050201,Kampong Speu,Odongk,Cheung Roas,Yos Chour
05050202,Kampong Speu,Odongk,Cheung Roas,Ta Sal
05050203,Kampong Speu,Odongk,Cheung Roas,Sarekar Kaev
05050204,Kampong Speu,Odongk,Cheung Roas,Ta Yos
05050205,Kampong Speu,Odongk,Cheung Roas,Phnum Totueng
05050206,Kampong Speu,Odongk,Cheung Roas,Suos Ney
05050207,Kampong Speu,Odongk,Cheung Roas,Banteay Khmer
05050208,Kampong Speu,Odongk,Cheung Roas,Trapeang Rokar
05050209,Kampong Speu,Odongk,Cheung Roas,Angk Serei
05050210,Kampong Speu,Odongk,Cheung Roas,Phnum Bat
05050211,Kampong Speu,Odongk,Cheung Roas,Chek
05050212,Kampong Speu,Odongk,Cheung Roas,Sambuor
05050213,Kampong Speu,Odongk,Cheung Roas,Angk Ta Pok
05050214,Kampong Speu,Odongk,Cheung Roas,Srangae
05050215,Kampong Speu,Odongk,Cheung Roas,Chres
05050216,Kampong Speu,Odongk,Cheung Roas,Kamnab
05050301,Kampong Speu,Odongk,Chumpu Proeks,Chumpu Proeks
05050302,Kampong Speu,Odongk,Chumpu Proeks,Krang Ta Saom
05050303,Kampong Speu,Odongk,Chumpu Proeks,Prey Ampil
05050304,Kampong Speu,Odongk,Chumpu Proeks,Chrak Popul
05050305,Kampong Speu,Odongk,Chumpu Proeks,Trach Khpos
05050306,Kampong Speu,Odongk,Chumpu Proeks,Prey Ansae
05050307,Kampong Speu,Odongk,Chumpu Proeks,Trapeang Leab
05050401,Kampong Speu,Odongk,Khsem Khsant,Ou Samrae
05050402,Kampong Speu,Odongk,Khsem Khsant,Dambouk Sa
05050403,Kampong Speu,Odongk,Khsem Khsant,Trapeang Kraloung
05050404,Kampong Speu,Odongk,Khsem Khsant,kandal
05050405,Kampong Speu,Odongk,Khsem Khsant,Trapeang Thma
05050406,Kampong Speu,Odongk,Khsem Khsant,Ta Ling
05050407,Kampong Speu,Odongk,Khsem Khsant,Prey Totueng
05050408,Kampong Speu,Odongk,Khsem Khsant,Trapeang Prei
05050409,Kampong Speu,Odongk,Khsem Khsant,Trapeang Kansaeng
05050410,Kampong Speu,Odongk,Khsem Khsant,Kakab
05050411,Kampong Speu,Odongk,Khsem Khsant,Ta Lak
05050412,Kampong Speu,Odongk,Khsem Khsant,Bat Doeng
05050413,Kampong Speu,Odongk,Khsem Khsant,Baek Khlouk
05050414,Kampong Speu,Odongk,Khsem Khsant,Damnak Trach
05050415,Kampong Speu,Odongk,Khsem Khsant,Sdok Lpov
05050416,Kampong Speu,Odongk,Khsem Khsant,Trapeang Krasang
05050417,Kampong Speu,Odongk,Khsem Khsant,Ta Lok
05050418,Kampong Speu,Odongk,Khsem Khsant,Trach Tong
05050419,Kampong Speu,Odongk,Khsem Khsant,Prey Ta Chey
05050501,Kampong Speu,Odongk,Krang Chek,Kouk Sandaek
05050502,Kampong Speu,Odongk,Krang Chek,Rumpoat Chruk
05050503,Kampong Speu,Odongk,Krang Chek,Tuol Baray
05050504,Kampong Speu,Odongk,Krang Chek,Angk
05050505,Kampong Speu,Odongk,Krang Chek,Ak Yum
05050506,Kampong Speu,Odongk,Krang Chek,Tnaot
05050507,Kampong Speu,Odongk,Krang Chek,Kbal Keay
05050508,Kampong Speu,Odongk,Krang Chek,Sambok Kriel
05050509,Kampong Speu,Odongk,Krang Chek,Trapeang Sangkae
05050510,Kampong Speu,Odongk,Krang Chek,Kruos
05050511,Kampong Speu,Odongk,Krang Chek,Tuol Sdau
05050512,Kampong Speu,Odongk,Krang Chek,Chbar Chroh
05050513,Kampong Speu,Odongk,Krang Chek,Trapeang Mean
05050514,Kampong Speu,Odongk,Krang Chek,Kaoh
05050515,Kampong Speu,Odongk,Krang Chek,Ta Ni
05050516,Kampong Speu,Odongk,Krang Chek,Krang Chek
05050517,Kampong Speu,Odongk,Krang Chek,Krang Chongruk
05050518,Kampong Speu,Odongk,Krang Chek,Kouk Roveay
05050519,Kampong Speu,Odongk,Krang Chek,Tuol Kaes
05050520,Kampong Speu,Odongk,Krang Chek,Trapeang Kak
05050521,Kampong Speu,Odongk,Krang Chek,Trapeang Kroem
05050522,Kampong Speu,Odongk,Krang Chek,Sdau Aem
05050523,Kampong Speu,Odongk,Krang Chek,Danlang
05050524,Kampong Speu,Odongk,Krang Chek,Ampil Ph'aem
05050601,Kampong Speu,Odongk,Mean Chey,Krang Sotin
05050602,Kampong Speu,Odongk,Mean Chey,Svay
05050603,Kampong Speu,Odongk,Mean Chey,Tuek Ruessei
05050604,Kampong Speu,Odongk,Mean Chey,Romeang Slab
05050605,Kampong Speu,Odongk,Mean Chey,Tumpung
05050606,Kampong Speu,Odongk,Mean Chey,Veal Tonsay
05050607,Kampong Speu,Odongk,Mean Chey,Prey Chongruk
05050608,Kampong Speu,Odongk,Mean Chey,Sdok
05050609,Kampong Speu,Odongk,Mean Chey,Sdok S'at
05050610,Kampong Speu,Odongk,Mean Chey,Kandal
05050611,Kampong Speu,Odongk,Mean Chey,Trapeang Chambak
05050612,Kampong Speu,Odongk,Mean Chey,Prey Smet
05050613,Kampong Speu,Odongk,Mean Chey,Tumnob Angk
05050614,Kampong Speu,Odongk,Mean Chey,Phleung Chheh
05050701,Kampong Speu,Odongk,Preah Srae,Angk Sandan
05050702,Kampong Speu,Odongk,Preah Srae,Pou Kaong
05050703,Kampong Speu,Odongk,Preah Srae,Ta Chiel
05050704,Kampong Speu,Odongk,Preah Srae,Chhuk Sa
05050705,Kampong Speu,Odongk,Preah Srae,Srae Chenda
05050706,Kampong Speu,Odongk,Preah Srae,Svay Pok
05050707,Kampong Speu,Odongk,Preah Srae,Trapeang Sangkae
05050708,Kampong Speu,Odongk,Preah Srae,Kbal ou
05050709,Kampong Speu,Odongk,Preah Srae,Ampil Rung
05050710,Kampong Speu,Odongk,Preah Srae,Damnak Pring
05050711,Kampong Speu,Odongk,Preah Srae,Tuol Pongro
05050712,Kampong Speu,Odongk,Preah Srae,Prey Phdiek
05050713,Kampong Speu,Odongk,Preah Srae,Rumlech
05050714,Kampong Speu,Odongk,Preah Srae,Tuol Ta Ra
05050715,Kampong Speu,Odongk,Preah Srae,Angkrong
05050716,Kampong Speu,Odongk,Preah Srae,Pravuek Pong
05050717,Kampong Speu,Odongk,Preah Srae,Trapeang Chhuk
05050718,Kampong Speu,Odongk,Preah Srae,Prakel
05050801,Kampong Speu,Odongk,Prey Krasang,La Khtom Khpos
05050802,Kampong Speu,Odongk,Prey Krasang,Tuol
05050803,Kampong Speu,Odongk,Prey Krasang,Kong Lueng
05050804,Kampong Speu,Odongk,Prey Krasang,Chrak
05050805,Kampong Speu,Odongk,Prey Krasang,Trapeang Lean
05050806,Kampong Speu,Odongk,Prey Krasang,Krang Slaeng
05050807,Kampong Speu,Odongk,Prey Krasang,Prey Krasang
05050808,Kampong Speu,Odongk,Prey Krasang,Kandak
05050809,Kampong Speu,Odongk,Prey Krasang,Trapeang Bangruh
05050810,Kampong Speu,Odongk,Prey Krasang,Prey Phdau
05050811,Kampong Speu,Odongk,Prey Krasang,Krang Doung
05050812,Kampong Speu,Odongk,Prey Krasang,Trapeang Chrov
05050813,Kampong Speu,Odongk,Prey Krasang,Krang Krouch
05050814,Kampong Speu,Odongk,Prey Krasang,Kouk Char
05050815,Kampong Speu,Odongk,Prey Krasang,Svay Phluoh
05050901,Kampong Speu,Odongk,Trach Tong,Ta Dung
05050902,Kampong Speu,Odongk,Trach Tong,Ruessei Muoy Kum
05050903,Kampong Speu,Odongk,Trach Tong,Krang Trab
05050904,Kampong Speu,Odongk,Trach Tong,Trapeang Kdol
05050905,Kampong Speu,Odongk,Trach Tong,Boeng
05050906,Kampong Speu,Odongk,Trach Tong,Andoung Chroh
05050907,Kampong Speu,Odongk,Trach Tong,Trapeang Leuk
05050908,Kampong Speu,Odongk,Trach Tong,Trapeang Angkrong
05050909,Kampong Speu,Odongk,Trach Tong,Krasang Ph'aem
05050910,Kampong Speu,Odongk,Trach Tong,Srah Sdach
05050911,Kampong Speu,Odongk,Trach Tong,Khleang
05050912,Kampong Speu,Odongk,Trach Tong,Tuol Khlong
05050913,Kampong Speu,Odongk,Trach Tong,Ra
05050914,Kampong Speu,Odongk,Trach Tong,Boeng Va
05050915,Kampong Speu,Odongk,Trach Tong,Trapeang Khchau
05050916,Kampong Speu,Odongk,Trach Tong,Thmei
05050917,Kampong Speu,Odongk,Trach Tong,Trapeang Lpeak
05051001,Kampong Speu,Odongk,Veal Pong,Prey Chrab Kaeut
05051002,Kampong Speu,Odongk,Veal Pong,Prey Chrab Lech
05051003,Kampong Speu,Odongk,Veal Pong,Prey Totueng
05051004,Kampong Speu,Odongk,Veal Pong,Phkor
05051005,Kampong Speu,Odongk,Veal Pong,Khnor Ampil
05051006,Kampong Speu,Odongk,Veal Pong,Trapeang K'aek
05051007,Kampong Speu,Odongk,Veal Pong,Thal
05051008,Kampong Speu,Odongk,Veal Pong,Khsach Puon
05051009,Kampong Speu,Odongk,Veal Pong,Khchas
05051010,Kampong Speu,Odongk,Veal Pong,Kralanh
05051011,Kampong Speu,Odongk,Veal Pong,Tuol
05051012,Kampong Speu,Odongk,Veal Pong,Thlea Chas
05051013,Kampong Speu,Odongk,Veal Pong,Souvongs Kraom
05051014,Kampong Speu,Odongk,Veal Pong,Krang Ponhea
05051015,Kampong Speu,Odongk,Veal Pong,Trapeang Pou
05051016,Kampong Speu,Odongk,Veal Pong,Trapeang Khtum
05051017,Kampong Speu,Odongk,Veal Pong,Damnak Smach
05051018,Kampong Speu,Odongk,Veal Pong,Chamkar Doung
05051019,Kampong Speu,Odongk,Veal Pong,Sdok Kraol
05051020,Kampong Speu,Odongk,Veal Pong,Veal Pong
05051021,Kampong Speu,Odongk,Veal Pong,Souvongs Leu
05051022,Kampong Speu,Odongk,Veal Pong,Snam Puk
05051023,Kampong Speu,Odongk,Veal Pong,Pou
05051024,Kampong Speu,Odongk,Veal Pong,Andoung Chambak
05051025,Kampong Speu,Odongk,Veal Pong,Voat Kdei
05051026,Kampong Speu,Odongk,Veal Pong,Boureirom
05051027,Kampong Speu,Odongk,Veal Pong,Sameakkipheap
05051101,Kampong Speu,Odongk,Veang Chas,Oudong
05051102,Kampong Speu,Odongk,Veang Chas,OKarong
05051103,Kampong Speu,Odongk,Veang Chas,Chamkar Luong
05051104,Kampong Speu,Odongk,Veang Chas,Vihear Khpos
05051105,Kampong Speu,Odongk,Veang Chas,Khlang Pram
05051106,Kampong Speu,Odongk,Veang Chas,Knong Veang
05051107,Kampong Speu,Odongk,Veang Chas,Chen Dam Mlou
05051108,Kampong Speu,Odongk,Veang Chas,Srah Keo
05051109,Kampong Speu,Odongk,Veang Chas,Krang Ponley
05051110,Kampong Speu,Odongk,Veang Chas,Voat Pou
05051201,Kampong Speu,Odongk,Yutth Sameakki,Prey Thum
05051202,Kampong Speu,Odongk,Yutth Sameakki,Trach Kaong
05051203,Kampong Speu,Odongk,Yutth Sameakki,Angkor Ban
05051204,Kampong Speu,Odongk,Yutth Sameakki,Roung Kou
05051205,Kampong Speu,Odongk,Yutth Sameakki,Prey Chum
05051206,Kampong Speu,Odongk,Yutth Sameakki,Thommeak Tey
05051207,Kampong Speu,Odongk,Yutth Sameakki,Trapeang Khna
05051208,Kampong Speu,Odongk,Yutth Sameakki,Prey Tean
05051209,Kampong Speu,Odongk,Yutth Sameakki,Trapeang Thum
05051210,Kampong Speu,Odongk,Yutth Sameakki,Rung
05051211,Kampong Speu,Odongk,Yutth Sameakki,Reang Te
05051212,Kampong Speu,Odongk,Yutth Sameakki,Krang Kdei
05051213,Kampong Speu,Odongk,Yutth Sameakki,Krang Chres
05051214,Kampong Speu,Odongk,Yutth Sameakki,Trapeang Lpeak
05051215,Kampong Speu,Odongk,Yutth Sameakki,Srah Thul
05051301,Kampong Speu,Odongk,Damnak Reang,Krang Knor
05051302,Kampong Speu,Odongk,Damnak Reang,Chumtob Moan
05051303,Kampong Speu,Odongk,Damnak Reang,Chambak Ron
05051304,Kampong Speu,Odongk,Damnak Reang,Sdok
05051305,Kampong Speu,Odongk,Damnak Reang,Tuol Samnang
05051306,Kampong Speu,Odongk,Damnak Reang,Trapeang Smach
05051307,Kampong Speu,Odongk,Damnak Reang,Khsach Poun
05051308,Kampong Speu,Odongk,Damnak Reang,Damnak Reang
05051309,Kampong Speu,Odongk,Damnak Reang,Trapeang Veaeng
05051310,Kampong Speu,Odongk,Damnak Reang,Angkrong
05051311,Kampong Speu,Odongk,Damnak Reang,Pong Tuek
05051312,Kampong Speu,Odongk,Damnak Reang,Tuol Sambour
05051313,Kampong Speu,Odongk,Damnak Reang,Pou
05051314,Kampong Speu,Odongk,Damnak Reang,Trapeang Run
05051315,Kampong Speu,Odongk,Damnak Reang,Tumnob Bak
05051316,Kampong Speu,Odongk,Damnak Reang,Pingpong
05051317,Kampong Speu,Odongk,Damnak Reang,Doek Peang
05051318,Kampong Speu,Odongk,Damnak Reang,Trapeang Phlong
05051401,Kampong Speu,Odongk,Peang Lvea,Peang Lvea
05051402,Kampong Speu,Odongk,Peang Lvea,Ayean
05051403,Kampong Speu,Odongk,Peang Lvea,Kongrut
05051404,Kampong Speu,Odongk,Peang Lvea,Srae Ou
05051405,Kampong Speu,Odongk,Peang Lvea,Yea Phlang
05051406,Kampong Speu,Odongk,Peang Lvea,Saram
05051407,Kampong Speu,Odongk,Peang Lvea,Traok
05051408,Kampong Speu,Odongk,Peang Lvea,Anlong Phe
05051409,Kampong Speu,Odongk,Peang Lvea,Suor Sdei
05051410,Kampong Speu,Odongk,Peang Lvea,Trapeang Rumchek
05051411,Kampong Speu,Odongk,Peang Lvea,Khvet
05051412,Kampong Speu,Odongk,Peang Lvea,Chvek
05051413,Kampong Speu,Odongk,Peang Lvea,Trapeang Skon
05051414,Kampong Speu,Odongk,Peang Lvea,Kandal
05051415,Kampong Speu,Odongk,Peang Lvea,Trapeang Andoung
05051416,Kampong Speu,Odongk,Peang Lvea,Trapeang Pou
05051417,Kampong Speu,Odongk,Peang Lvea,Chen Thmei
05051418,Kampong Speu,Odongk,Peang Lvea,Moat Ou
05051501,Kampong Speu,Odongk,Phnom Touch,Krabei Prey
05051502,Kampong Speu,Odongk,Phnom Touch,Roung Damrei
05051503,Kampong Speu,Odongk,Phnom Touch,Sdok Slat
05051504,Kampong Speu,Odongk,Phnom Touch,Cha Aok
05051505,Kampong Speu,Odongk,Phnom Touch,Angk Ta Aek
05051506,Kampong Speu,Odongk,Phnom Touch,Damnak Khla
05051507,Kampong Speu,Odongk,Phnom Touch,Prey Kduoch
05051508,Kampong Speu,Odongk,Phnom Touch,Krang Arei
05051509,Kampong Speu,Odongk,Phnom Touch,Trapeang Touk
05051510,Kampong Speu,Odongk,Phnom Touch,Ponnor
05051511,Kampong Speu,Odongk,Phnom Touch,Trapeang Souphi
05051512,Kampong Speu,Odongk,Phnom Touch,Trapeang Kampaoh
05051513,Kampong Speu,Odongk,Phnom Touch,Prey Preal
05051514,Kampong Speu,Odongk,Phnom Touch,Prey Rong
05051515,Kampong Speu,Odongk,Phnom Touch,Trapeang Kraloeng
05051516,Kampong Speu,Odongk,Phnom Touch,Prey Ta Trou
05051517,Kampong Speu,Odongk,Phnom Touch,Trapeang Pou
05051518,Kampong Speu,Odongk,Phnom Touch,Voat Phnom
05060101,Kampong Speu,Phnum Sruoch,Chambak,Krang Chek
05060102,Kampong Speu,Phnum Sruoch,Chambak,Beng
05060103,Kampong Speu,Phnum Sruoch,Chambak,Thmei
05060104,Kampong Speu,Phnum Sruoch,Chambak,Chambak Dangkum
05060201,Kampong Speu,Phnum Sruoch,Choam Sangkae,Kbal Tuek Leu
05060202,Kampong Speu,Phnum Sruoch,Choam Sangkae,Doung
05060203,Kampong Speu,Phnum Sruoch,Choam Sangkae,Ta Ney
05060204,Kampong Speu,Phnum Sruoch,Choam Sangkae,Prey Ruessei
05060205,Kampong Speu,Phnum Sruoch,Choam Sangkae,Kbal Tuek Kraom
05060206,Kampong Speu,Phnum Sruoch,Choam Sangkae,Thmei
05060207,Kampong Speu,Phnum Sruoch,Choam Sangkae,Sala
05060208,Kampong Speu,Phnum Sruoch,Choam Sangkae,Raksmey Samaki
05060209,Kampong Speu,Phnum Sruoch,Choam Sangkae,Chrab Krasang
05060301,Kampong Speu,Phnum Sruoch,Dambouk Rung,Peam Khvav
05060302,Kampong Speu,Phnum Sruoch,Dambouk Rung,Sambuor
05060303,Kampong Speu,Phnum Sruoch,Dambouk Rung,Damnak Trach
05060304,Kampong Speu,Phnum Sruoch,Dambouk Rung,Mean Chey
05060305,Kampong Speu,Phnum Sruoch,Dambouk Rung,Dambouk Rung
05060306,Kampong Speu,Phnum Sruoch,Dambouk Rung,Trapeang Khlong
05060307,Kampong Speu,Phnum Sruoch,Dambouk Rung,Mean Serei
